t,dt,state,laser_x,laser_y,target_x,target_y,dx,dy,err_px,servo_x,servo_y,confidence,accuracy,locked,t_lock,lost_counter
0.5055,0.1,TEST,356,347,64,96,-292.0,-251.0,385.052,90,90,0.0,0.0,0,0,0
0.5336,0.01,TEST,356,348,64,96,-292.0,-252.0,385.705,93,87,0.0,0.0,0,0.0,0
0.5953,0.0309,TEST,354,345,64,96,-290.0,-249.0,382.232,96,84,0.0,0.0,0,0.0,0
0.6836,0.06,TEST,331,317,64,96,-267.0,-221.0,346.598,99,81,0.0,0.0,0,0.0,0
0.7366,0.092,TEST,305,287,64,96,-241.0,-191.0,307.509,102,78,0.0,0.0,0,0.0,0
0.7954,0.0502,TEST,281,261,64,96,-217.0,-165.0,272.606,105,75,0.0,0.0,0,0.0,0
0.8606,0.0586,TEST,258,239,64,96,-194.0,-143.0,241.008,108,72,0.0,0.0,0,0.0,0
0.929,0.0632,TEST,234,215,64,96,-170.0,-119.0,207.511,111,69,0.0,0.0,0,0.0,0
0.9957,0.0722,TEST,212,191,64,96,-148.0,-95.0,175.866,114,66,0.0,0.0,0,0.0,0
1.0614,0.065,TEST,191,168,64,96,-127.0,-72.0,145.99,117,63.139,0.0,0.0,0,0.0,0
1.1276,0.0649,TEST,168,141,64,96,-104.0,-45.0,113.318,120,60.97,0.0,0.0,0,0.0,0
1.1917,0.0673,TEST,142,113,64,96,-78.0,-17.0,79.831,123,59.615,0.0,0.0,0,0.0,0
1.2594,0.0627,TEST,113,95,64,96,-49.0,1.0,49.01,125.349,59.103,0.0,0.0,0,0.0,0
1.3274,0.067,TEST,94,93,64,96,-30.0,3.0,30.15,126.825,59.133,0.0,0.0,0,0.0,0
1.3919,0.0701,TEST,81,93,64,96,-17.0,3.0,17.263,127.729,59.223,0.0,0.0,0,0.0,0
1.4597,0.0631,TEST,68,93,64,96,-4.0,3.0,5.0,128.241,59.313,0.0,0.0,0,0.0701,0
1.5235,0.0675,TEST,60,92,64,96,4.0,4.0,5.657,128.241,59.313,0.0,0.0,0,0.1332,0
1.5913,0.0656,TEST,58,92,64,96,6.0,4.0,7.211,128.241,59.313,0.0,0.0,0,0.2007,0
1.6596,0.0662,TEST,58,92,64,96,6.0,4.0,7.211,128.06,59.434,0.0,0.0,0,0.2663,0
1.7237,0.0686,TEST,58,92,64,96,6.0,4.0,7.211,127.879,59.554,0.0,0.0,0,0.3325,0
1.7917,0.0654,TEST,58,92,64,96,6.0,4.0,7.211,127.699,59.675,0.0,0.0,0,0.4011,0
1.8574,0.0666,TEST,57,93,64,96,7.0,3.0,7.616,127.518,59.796,0.0,0.0,0,0.4665,0
2.4293,0.1,TEST,357,344,64,144,-293.0,-200.0,354.752,90,90,0.0,0.0,0,0,0
2.4563,0.0125,TEST,357,343,64,144,-293.0,-199.0,354.189,93,87.157,0.0,0.0,0,0.0,0
2.5205,0.0268,TEST,355,343,64,144,-291.0,-199.0,352.537,96,84.157,0.0,0.0,0,0.0,0
2.5884,0.0643,TEST,333,317,64,144,-269.0,-173.0,319.828,99,81.157,0.0,0.0,0,0.0,0
2.6565,0.0673,TEST,304,284,64,144,-240.0,-140.0,277.849,102,78.157,0.0,0.0,0,0.0,0
2.7206,0.0665,TEST,282,260,64,144,-218.0,-116.0,246.941,105,75.157,0.0,0.0,0,0.0,0
2.7874,0.0657,TEST,258,237,64,144,-194.0,-93.0,215.139,108,72.157,0.0,0.0,0,0.0,0
2.8531,0.0661,TEST,233,213,64,144,-169.0,-69.0,182.543,111,69.355,0.0,0.0,0,0.0,0
2.92,0.0651,TEST,211,189,64,144,-147.0,-45.0,153.734,114,67.277,0.0,0.0,0,0.0,0
2.9834,0.0683,TEST,191,170,64,144,-127.0,-26.0,129.634,117,65.922,0.0,0.0,0,0.0,0
3.0528,0.0632,TEST,166,151,64,144,-102.0,-7.0,102.24,120,65.139,0.0,0.0,0,0.0,0
3.1207,0.0682,TEST,141,138,64,144,-77.0,6.0,77.233,123,64.928,0.0,0.0,0,0.0,0
3.1842,0.0689,TEST,116,136,64,144,-52.0,8.0,52.612,125.319,65.109,0.0,0.0,0,0.0,0
3.2536,0.0634,TEST,94,135,64,144,-30.0,9.0,31.321,126.885,65.35,0.0,0.0,0,0.0,0
3.3165,0.0698,TEST,82,135,64,144,-18.0,9.0,20.125,127.789,65.621,0.0,0.0,0,0.0,0
3.3851,0.0646,TEST,75,135,64,144,-11.0,9.0,14.213,128.331,65.892,0.0,0.0,0,0.0698,0
3.4518,0.067,TEST,62,134,64,144,2.0,10.0,10.198,128.662,66.163,0.0,0.0,0,0.1344,0
3.5155,0.0652,TEST,61,135,64,144,3.0,9.0,9.487,128.602,66.464,0.0,0.0,0,0.2014,0
3.5834,0.0651,TEST,61,134,64,144,3.0,10.0,10.44,128.512,66.735,0.0,0.0,0,0.2666,0
3.6509,0.067,TEST,60,134,64,144,4.0,10.0,10.77,128.421,67.037,0.0,0.0,0,0.3317,0
3.7185,0.0674,TEST,60,135,64,144,4.0,9.0,9.849,128.301,67.338,0.0,0.0,0,0.3988,0
3.788,0.0698,TEST,61,140,64,144,3.0,4.0,5.0,128.18,67.609,0.0,0.0,0,0.4661,0
4.3589,0.1,TEST,357,344,64,192,-293.0,-152.0,330.08,90,90,0.0,0.0,0,0,0
4.3824,0.0136,TEST,357,344,64,192,-293.0,-152.0,330.08,93,88.602,0.0,0.0,0,0.0,0
4.4477,0.0255,TEST,354,344,64,192,-290.0,-152.0,327.42,96,85.602,0.0,0.0,0,0.0,0
4.5139,0.0631,TEST,329,322,64,192,-265.0,-130.0,295.169,99,82.602,0.0,0.0,0,0.0,0
4.5798,0.0661,TEST,301,289,64,192,-237.0,-97.0,256.082,102,79.602,0.0,0.0,0,0.0,0
4.6436,0.0674,TEST,280,266,64,192,-216.0,-74.0,228.324,105,76.681,0.0,0.0,0,0.0,0
4.7125,0.0627,TEST,256,242,64,192,-192.0,-50.0,198.404,108,74.452,0.0,0.0,0,0.0,0
4.7795,0.0679,TEST,231,223,64,192,-167.0,-31.0,169.853,111,72.946,0.0,0.0,0,0.0,0
4.8435,0.069,TEST,213,209,64,192,-149.0,-17.0,149.967,114,72.012,0.0,0.0,0,0.0,0
4.9117,0.0634,TEST,190,203,64,192,-126.0,-11.0,126.479,117,71.5,0.0,0.0,0,0.0,0
4.9765,0.0676,TEST,165,198,64,192,-101.0,-6.0,101.178,120,71.169,0.0,0.0,0,0.0,0
5.0434,0.0658,TEST,142,196,64,192,-78.0,-4.0,78.102,123,70.988,0.0,0.0,0,0.0,0
5.1122,0.0664,TEST,114,190,64,192,-50.0,2.0,50.04,125.349,70.868,0.0,0.0,0,0.0,0
5.1762,0.0678,TEST,94,184,64,192,-30.0,8.0,31.048,126.855,70.928,0.0,0.0,0,0.0,0
5.2434,0.0659,TEST,84,185,64,192,-20.0,7.0,21.19,127.759,71.169,0.0,0.0,0,0.0,0
5.3098,0.0679,TEST,71,184,64,192,-7.0,8.0,10.63,128.361,71.38,0.0,0.0,0,0.0659,0
5.3768,0.0641,TEST,57,184,64,192,7.0,8.0,10.63,128.572,71.621,0.0,0.0,0,0.1338,0
5.4397,0.068,TEST,60,184,64,192,4.0,8.0,8.944,128.361,71.862,0.0,0.0,0,0.1979,0
5.5091,0.0626,TEST,60,183,64,192,4.0,9.0,9.849,128.241,72.103,0.0,0.0,0,0.2659,0
5.5759,0.0684,TEST,61,184,64,192,3.0,8.0,8.544,128.12,72.374,0.0,0.0,0,0.3285,0
5.6423,0.069,TEST,62,184,64,192,2.0,8.0,8.246,128.03,72.615,0.0,0.0,0,0.3969,0
5.708,0.0659,TEST,60,184,64,192,4.0,8.0,8.944,127.97,72.856,0.0,0.0,0,0.4659,0
6.2775,0.1,TEST,354,344,64,240,-290.0,-104.0,308.084,90,90,0.0,0.0,0,0,0
6.3041,0.0127,TEST,353,345,64,240,-289.0,-105.0,307.483,93,90.048,0.0,0.0,0,0.0,0
6.3731,0.0259,TEST,353,343,64,240,-289.0,-103.0,306.806,96,87.048,0.0,0.0,0,0.0,0
6.4381,0.0692,TEST,329,334,64,240,-265.0,-94.0,281.178,99,84.048,0.0,0.0,0,0.0,0
6.5041,0.0633,TEST,304,309,64,240,-240.0,-69.0,249.722,102,81.217,0.0,0.0,0,0.0,0
6.5714,0.0673,TEST,280,282,64,240,-216.0,-42.0,220.045,105,79.139,0.0,0.0,0,0.0,0
6.6366,0.0668,TEST,255,260,64,240,-191.0,-20.0,192.044,108,77.874,0.0,0.0,0,0.0,0
6.7042,0.0646,TEST,234,245,64,240,-170.0,-5.0,170.074,111,77.271,0.0,0.0,0,0.0,0
6.7677,0.0692,TEST,212,240,64,240,-148.0,0.0,148.0,114,77.121,0.0,0.0,0,0.0,0
6.8361,0.0631,TEST,187,240,64,240,-123.0,0.0,123.0,117,77.121,0.0,0.0,0,0.0,0
6.9046,0.0664,TEST,162,239,64,240,-98.0,1.0,98.005,120,77.121,0.0,0.0,0,0.0,0
6.9703,0.0718,TEST,139,239,64,240,-75.0,1.0,75.007,122.952,77.151,0.0,0.0,0,0.0,0
7.0355,0.0647,TEST,116,239,64,240,-52.0,1.0,52.01,125.211,77.181,0.0,0.0,0,0.0,0
7.0997,0.0625,TEST,98,239,64,240,-34.0,1.0,34.015,126.777,77.211,0.0,0.0,0,0.0,0
7.1678,0.0658,TEST,83,238,64,240,-19.0,2.0,19.105,127.801,77.241,0.0,0.0,0,0.0,0
7.2354,0.0687,TEST,69,238,64,240,-5.0,2.0,5.385,128.373,77.302,0.0,0.0,0,0.0658,0
7.3002,0.0655,TEST,56,239,64,240,8.0,1.0,8.062,128.373,77.302,0.0,0.0,0,0.1345,0
7.3678,0.0664,TEST,58,239,64,240,6.0,1.0,6.083,128.132,77.332,0.0,0.0,0,0.2,0
7.4316,0.0682,TEST,58,239,64,240,6.0,1.0,6.083,128.132,77.332,0.0,0.0,0,0.2664,0
7.5,0.0614,TEST,57,239,64,240,7.0,1.0,7.071,128.132,77.332,0.0,0.0,0,0.3346,0
7.5663,0.0715,TEST,59,239,64,240,5.0,1.0,5.099,127.921,77.362,0.0,0.0,0,0.396,0
7.6316,0.0654,TEST,59,239,64,240,5.0,1.0,5.099,127.921,77.362,0.0,0.0,0,0.4675,0
8.2087,0.1,TEST,356,343,64,288,-292.0,-55.0,297.135,90,90,0.0,0.0,0,0,0
8.2301,0.0153,TEST,356,342,64,288,-292.0,-54.0,296.951,93,91.524,0.0,0.0,0,0.0,0
8.2959,0.022,TEST,356,342,64,288,-292.0,-54.0,296.951,96,89.898,0.0,0.0,0,0.0,0
8.3637,0.0634,TEST,334,343,64,288,-270.0,-55.0,275.545,99,88.271,0.0,0.0,0,0.0,0
8.4277,0.0678,TEST,302,332,64,288,-238.0,-44.0,242.033,102,86.615,0.0,0.0,0,0.0,0
8.4957,0.0651,TEST,276,318,64,288,-212.0,-30.0,214.112,105,85.289,0.0,0.0,0,0.0,0
8.5605,0.067,TEST,251,306,64,288,-187.0,-18.0,187.864,108,84.386,0.0,0.0,0,0.0,0
8.6282,0.0651,TEST,231,297,64,288,-167.0,-9.0,167.242,111,83.844,0.0,0.0,0,0.0,0
8.6957,0.0685,TEST,210,292,64,288,-146.0,-4.0,146.055,114,83.573,0.0,0.0,0,0.0,0
8.7608,0.0667,TEST,185,291,64,288,-121.0,-3.0,121.037,117,83.452,0.0,0.0,0,0.0,0
8.8431,0.0647,TEST,160,292,64,288,-96.0,-4.0,96.083,120,83.362,0.0,0.0,0,0.0,0
8.9008,0.0869,TEST,136,290,64,288,-72.0,-2.0,72.028,122.892,83.241,0.0,0.0,0,0.0,0
8.966,0.0593,TEST,115,291,64,288,-51.0,-3.0,51.088,125.06,83.181,0.0,0.0,0,0.0,0
9.0291,0.0591,TEST,95,291,64,288,-31.0,-3.0,31.145,126.596,83.091,0.0,0.0,0,0.0,0
9.095,0.0652,TEST,80,291,64,288,-16.0,-3.0,16.279,127.53,83.0,0.0,0.0,0,0.0,0
9.1607,0.0651,TEST,67,291,64,288,-3.0,-3.0,4.243,128.012,82.91,0.0,0.0,0,0.0652,0
9.2241,0.0647,TEST,57,286,64,288,7.0,2.0,7.28,128.012,82.91,0.0,0.0,0,0.1303,0
9.2919,0.0644,TEST,56,279,64,288,8.0,9.0,12.042,127.801,82.97,0.0,0.0,0,0.195,0
9.3601,0.067,TEST,54,278,64,288,10.0,10.0,14.142,127.56,83.241,0.0,0.0,0,0.2593,0
9.4242,0.0674,TEST,55,278,64,288,9.0,10.0,13.454,127.259,83.543,0.0,0.0,0,0.3263,0
9.4937,0.066,TEST,57,277,64,288,7.0,11.0,13.038,126.988,83.844,0.0,0.0,0,0.3937,0
9.5616,0.0686,TEST,56,278,64,288,8.0,10.0,12.806,126.777,84.175,0.0,0.0,0,0.4597,0
10.132,0.1,TEST,356,344,64,336,-292.0,-8.0,292.11,90,90,0.0,0.0,0,0,0
10.1562,0.0134,TEST,357,343,64,336,-293.0,-7.0,293.084,93,92.94,0.0,0.0,0,0.0,0
10.2209,0.0236,TEST,356,342,64,336,-292.0,-6.0,292.062,96,92.729,0.0,0.0,0,0.0,0
10.29,0.0659,TEST,330,343,64,336,-266.0,-7.0,266.092,99,92.548,0.0,0.0,0,0.0,0
10.3532,0.0664,TEST,301,343,64,336,-237.0,-7.0,237.103,102,92.337,0.0,0.0,0,0.0,0
10.4198,0.0652,TEST,278,344,64,336,-214.0,-8.0,214.149,105,92.127,0.0,0.0,0,0.0,0
10.49,0.0655,TEST,252,343,64,336,-188.0,-7.0,188.13,108,91.886,0.0,0.0,0,0.0,0
10.5536,0.069,TEST,227,343,64,336,-163.0,-7.0,163.15,111,91.675,0.0,0.0,0,0.0,0
10.6206,0.0653,TEST,205,342,64,336,-141.0,-6.0,141.128,114,91.464,0.0,0.0,0,0.0,0
10.6838,0.0668,TEST,183,343,64,336,-119.0,-7.0,119.206,117,91.283,0.0,0.0,0,0.0,0
10.7516,0.0616,TEST,157,343,64,336,-93.0,-7.0,93.263,120,91.073,0.0,0.0,0,0.0,0
10.8208,0.0685,TEST,132,343,64,336,-68.0,-7.0,68.359,122.801,90.862,0.0,0.0,0,0.0,0
10.8848,0.0697,TEST,111,342,64,336,-47.0,-6.0,47.381,124.849,90.651,0.0,0.0,0,0.0,0
10.952,0.0623,TEST,92,343,64,336,-28.0,-7.0,28.862,126.265,90.47,0.0,0.0,0,0.0,0
11.0161,0.0682,TEST,76,344,64,336,-12.0,-8.0,14.422,127.108,90.259,0.0,0.0,0,0.0,0
11.0836,0.0645,TEST,64,345,64,336,0.0,-9.0,9.0,127.47,90.019,0.0,0.0,0,0.0682,0
11.1515,0.0663,TEST,63,344,64,336,1.0,-8.0,8.062,127.47,89.747,0.0,0.0,0,0.1327,0
11.2174,0.069,TEST,64,343,64,336,0.0,-7.0,7.0,127.44,89.507,0.0,0.0,0,0.199,0
11.2839,0.0661,TEST,64,336,64,336,0.0,0.0,0.0,127.44,89.507,0.0,0.0,0,0.268,0
11.3477,0.0651,TEST,64,335,64,336,0.0,1.0,1.0,127.44,89.507,0.0,0.0,0,0.3341,0
11.4181,0.0647,TEST,64,335,64,336,0.0,1.0,1.0,127.44,89.507,0.0,0.0,0,0.3992,0
11.4836,0.071,TEST,64,335,64,336,0.0,1.0,1.0,127.44,89.507,0.0,0.0,0,0.4639,0
12.0536,0.1,TEST,361,338,64,384,-297.0,46.0,300.541,90,90,0.0,0.0,0,0,0
12.0806,0.0121,TEST,360,338,64,384,-296.0,46.0,299.553,93,93,0.0,0.0,0,0.0,0
12.1459,0.0272,TEST,359,336,64,384,-295.0,48.0,298.88,96,94.386,0.0,0.0,0,0.0,0
12.2134,0.0644,TEST,329,350,64,384,-265.0,34.0,267.172,99,95.831,0.0,0.0,0,0.0,0
12.2801,0.0663,TEST,296,373,64,384,-232.0,11.0,232.261,102,96.856,0.0,0.0,0,0.0,0
12.3455,0.0692,TEST,273,380,64,384,-209.0,4.0,209.038,105,97.187,0.0,0.0,0,0.0,0
12.4139,0.0638,TEST,246,380,64,384,-182.0,4.0,182.044,108,97.307,0.0,0.0,0,0.0,0
12.4775,0.0676,TEST,221,380,64,384,-157.0,4.0,157.051,111,97.428,0.0,0.0,0,0.0,0
12.5439,0.0649,TEST,200,382,64,384,-136.0,2.0,136.015,114,97.548,0.0,0.0,0,0.0,0
12.614,0.0663,TEST,177,381,64,384,-113.0,3.0,113.04,117,97.609,0.0,0.0,0,0.0,0
12.6771,0.0688,TEST,154,381,64,384,-90.0,3.0,90.05,120,97.699,0.0,0.0,0,0.0,0
12.7439,0.0645,TEST,131,381,64,384,-67.0,3.0,67.067,122.711,97.789,0.0,0.0,0,0.0,0
12.8108,0.0666,TEST,109,382,64,384,-45.0,2.0,45.044,124.729,97.88,0.0,0.0,0,0.0,0
12.8764,0.0666,TEST,92,383,64,384,-28.0,1.0,28.018,126.084,97.94,0.0,0.0,0,0.0,0
12.9439,0.0667,TEST,78,383,64,384,-14.0,1.0,14.036,126.928,97.97,0.0,0.0,0,0.0,0
13.0087,0.0667,TEST,68,383,64,384,-4.0,1.0,4.123,127.349,98.0,0.0,0.0,0,0.0667,0
13.0755,0.063,TEST,55,396,64,384,9.0,-12.0,15.0,127.349,98.0,0.0,0.0,0,0.1334,0
13.1406,0.0682,TEST,47,410,64,384,17.0,-26.0,31.064,127.078,97.639,0.0,0.0,0,0.1964,0
13.2089,0.0654,TEST,48,410,64,384,16.0,-26.0,30.529,126.566,96.856,0.0,0.0,0,0.0,0
13.2759,0.068,TEST,47,402,64,384,17.0,-18.0,24.759,126.084,96.073,0.0,0.0,0,0.0,0
13.3402,0.0674,TEST,48,397,64,384,16.0,-13.0,20.616,125.572,95.531,0.0,0.0,0,0.068,0
13.4099,0.0643,TEST,50,392,64,384,14.0,-8.0,16.125,125.09,95.139,0.0,0.0,0,0.1354,0
13.5397,0.0686,TEST,63,382,64,384,1.0,2.0,2.236,124.668,94.898,0.0,0.0,0,0.1997,0
13.6078,0.1,TEST,72,378,64,384,-8.0,6.0,10.0,124.668,94.898,0.0,0.0,0,0.2683,0
13.6735,0.0689,TEST,73,378,64,384,-9.0,6.0,10.817,124.909,95.079,0.0,0.0,0,0.3683,0
13.7398,0.0644,TEST,74,378,64,384,-10.0,6.0,11.662,125.18,95.26,0.0,0.0,0,0.4372,0
14.3104,0.1,TEST,357,340,64,432,-293.0,92.0,307.104,90,90,0.0,0.0,0,0,0
14.3364,0.0113,TEST,356,340,64,432,-292.0,92.0,306.15,93,93,0.0,0.0,0,0.0,0
14.4055,0.0272,TEST,355,340,64,432,-291.0,92.0,305.197,96,95.771,0.0,0.0,0,0.0,0
14.4693,0.0686,TEST,328,358,64,432,-264.0,74.0,274.175,99,98.542,0.0,0.0,0,0.0,0
14.5362,0.0633,TEST,296,393,64,432,-232.0,39.0,235.255,102,100.771,0.0,0.0,0,0.0,0
14.5998,0.0677,TEST,272,416,64,432,-208.0,16.0,208.614,105,101.946,0.0,0.0,0,0.0,0
14.6734,0.0635,TEST,244,425,64,432,-180.0,7.0,180.136,108,102.428,0.0,0.0,0,0.0,0
14.7383,0.0728,TEST,218,430,64,432,-154.0,2.0,154.013,111,102.639,0.0,0.0,0,0.0,0
14.8003,0.0659,TEST,198,430,64,432,-134.0,2.0,134.015,114,102.699,0.0,0.0,0,0.0,0
14.8679,0.0614,TEST,174,434,64,432,-110.0,-2.0,110.018,117,102.759,0.0,0.0,0,0.0,0
14.9328,0.0662,TEST,148,433,64,432,-84.0,-1.0,84.006,120,102.699,0.0,0.0,0,0.0,0
15.0007,0.0662,TEST,125,434,64,432,-61.0,-2.0,61.033,122.53,102.669,0.0,0.0,0,0.0,0
15.0677,0.0685,TEST,100,435,64,432,-36.0,-3.0,36.125,124.367,102.609,0.0,0.0,0,0.0,0
15.1323,0.0647,TEST,83,436,64,432,-19.0,-4.0,19.416,125.452,102.518,0.0,0.0,0,0.0,0
15.2007,0.0664,TEST,30,453,64,432,34.0,-21.0,39.962,126.024,102.398,0.0,0.0,0,0.0647,0
15.2643,0.0691,TEST,40,458,64,432,24.0,-26.0,35.384,125.0,101.765,0.0,0.0,0,0.0,0
15.3328,0.0613,TEST,44,451,64,432,20.0,-19.0,27.586,124.277,100.982,0.0,0.0,0,0.0,0
15.4016,0.0715,TEST,40,436,64,432,24.0,-4.0,24.331,123.674,100.41,0.0,0.0,0,0.0,0
15.4643,0.068,TEST,71,438,64,432,-7.0,-6.0,9.22,122.952,100.29,0.0,0.0,0,0.0715,0
15.5321,0.0604,TEST,76,437,64,432,-12.0,-5.0,13.0,123.162,100.109,0.0,0.0,0,0.1395,0
15.6011,0.0719,TEST,83,437,64,432,-19.0,-5.0,19.647,123.524,99.958,0.0,0.0,0,0.1998,0
15.6647,0.0675,TEST,84,429,64,432,-20.0,3.0,20.224,124.096,99.808,0.0,0.0,0,0.2717,0
15.7318,0.0619,TEST,84,424,64,432,-20.0,8.0,21.541,124.698,99.898,0.0,0.0,0,0.3392,0
15.7965,0.0687,TEST,84,425,64,432,-20.0,7.0,21.19,125.301,100.139,0.0,0.0,0,0.4011,0
15.8645,0.0637,TEST,81,425,64,432,-17.0,7.0,18.385,125.903,100.35,0.0,0.0,0,0.4698,0
16.4358,0.1,TEST,356,339,128,48,-228.0,-291.0,369.682,90,90,0.0,0.0,0,0,0
16.4613,0.0129,TEST,355,339,128,48,-227.0,-291.0,369.066,92.626,87,0.0,0.0,0,0.0,0
16.5285,0.0249,TEST,356,333,128,48,-228.0,-285.0,364.978,95.626,84,0.0,0.0,0,0.0,0
16.5948,0.0669,TEST,337,311,128,48,-209.0,-263.0,335.932,98.626,81,0.0,0.0,0,0.0,0
16.6611,0.0661,TEST,314,287,128,48,-186.0,-239.0,302.848,101.626,78,0.0,0.0,0,0.0,0
16.7241,0.0667,TEST,290,261,128,48,-162.0,-213.0,267.606,104.626,75,0.0,0.0,0,0.0,0
16.794,0.0627,TEST,263,237,128,48,-135.0,-189.0,232.263,107.626,72,0.0,0.0,0,0.0,0
16.8605,0.0689,TEST,238,213,128,48,-110.0,-165.0,198.305,110.626,69,0.0,0.0,0,0.0,0
16.9248,0.0682,TEST,220,192,128,48,-92.0,-144.0,170.88,113.626,66,0.0,0.0,0,0.0,0
16.9952,0.0648,TEST,199,166,128,48,-71.0,-118.0,137.713,116.398,63,0.0,0.0,0,0.0,0
17.0588,0.0679,TEST,174,139,128,48,-46.0,-91.0,101.966,118.536,60,0.0,0.0,0,0.0,0
17.1244,0.0659,TEST,154,116,128,48,-26.0,-68.0,72.801,119.922,57.259,0.0,0.0,0,0.0,0
17.1919,0.0648,TEST,141,92,128,48,-13.0,-44.0,45.88,120.705,55.211,0.0,0.0,0,0.0,0
17.2559,0.0658,TEST,129,71,128,48,-1.0,-23.0,23.022,121.096,53.886,0.0,0.0,0,0.0,0
17.3354,0.0647,TEST,118,55,128,48,10.0,-7.0,12.207,121.126,53.193,0.0,0.0,0,0.0658,0
17.393,0.0829,TEST,115,43,128,48,13.0,5.0,13.928,120.825,52.982,0.0,0.0,0,0.1305,0
17.4567,0.0627,TEST,116,41,128,48,12.0,7.0,13.892,120.433,53.133,0.0,0.0,0,0.2135,0
17.5282,0.0578,TEST,117,37,128,48,11.0,11.0,15.556,120.072,53.344,0.0,0.0,0,0.2762,0
17.5891,0.0736,TEST,116,36,128,48,12.0,12.0,16.971,119.741,53.675,0.0,0.0,0,0.334,0
17.6563,0.0557,TEST,116,37,128,48,12.0,11.0,16.279,119.379,54.036,0.0,0.0,0,0.4076,0
17.7231,0.0687,TEST,116,38,128,48,12.0,10.0,15.62,119.018,54.368,0.0,0.0,0,0.4633,0
18.2975,0.1,TEST,356,343,128,96,-228.0,-247.0,336.144,90,90,0.0,0.0,0,0,0
18.3207,0.0106,TEST,356,343,128,96,-228.0,-247.0,336.144,93,87,0.0,0.0,0,0.0,0
18.3884,0.0244,TEST,354,342,128,96,-226.0,-246.0,334.054,96,84,0.0,0.0,0,0.0,0
18.4531,0.0684,TEST,329,316,128,96,-201.0,-220.0,297.995,99,81,0.0,0.0,0,0.0,0
18.5205,0.0632,TEST,306,288,128,96,-178.0,-192.0,261.817,102,78,0.0,0.0,0,0.0,0
18.5843,0.0684,TEST,282,261,128,96,-154.0,-165.0,225.701,105,75,0.0,0.0,0,0.0,0
18.6538,0.0648,TEST,257,235,128,96,-129.0,-139.0,189.636,108,72,0.0,0.0,0,0.0,0
18.7172,0.0672,TEST,232,212,128,96,-104.0,-116.0,155.795,111,69,0.0,0.0,0,0.0,0
18.7851,0.0652,TEST,212,192,128,96,-84.0,-96.0,127.562,114,66,0.0,0.0,0,0.0,0
18.8519,0.0672,TEST,190,168,128,96,-62.0,-72.0,95.016,116.53,63.108,0.0,0.0,0,0.0,0
18.9169,0.0654,TEST,170,140,128,96,-42.0,-44.0,60.828,118.398,60.94,0.0,0.0,0,0.0,0
18.9843,0.0673,TEST,154,117,128,96,-26.0,-21.0,33.422,119.663,59.615,0.0,0.0,0,0.0,0
19.0501,0.0663,TEST,140,100,128,96,-12.0,-4.0,12.649,120.446,58.982,0.0,0.0,0,0.0,0
19.1174,0.0653,TEST,126,88,128,96,2.0,8.0,8.246,120.807,58.862,0.0,0.0,0,0.0663,0
19.1817,0.0687,TEST,120,84,128,96,8.0,12.0,14.422,120.747,59.103,0.0,0.0,0,0.1317,0
19.2487,0.063,TEST,119,85,128,96,9.0,11.0,14.213,120.506,59.464,0.0,0.0,0,0.2004,0
19.3171,0.0658,TEST,120,84,128,96,8.0,12.0,14.422,120.235,59.795,0.0,0.0,0,0.2634,0
19.3827,0.0715,TEST,120,86,128,96,8.0,10.0,12.806,119.994,60.157,0.0,0.0,0,0.3292,0
19.451,0.0648,TEST,119,90,128,96,9.0,6.0,10.817,119.753,60.458,0.0,0.0,0,0.4007,0
19.5132,0.0667,TEST,120,93,128,96,8.0,3.0,8.544,119.482,60.639,0.0,0.0,0,0.4655,0
20.0886,0.1,TEST,357,343,128,144,-229.0,-199.0,303.384,90,90,0.0,0.0,0,0,0
20.1159,0.0135,TEST,357,343,128,144,-229.0,-199.0,303.384,93,87.187,0.0,0.0,0,0.0,0
20.178,0.0293,TEST,357,342,128,144,-229.0,-198.0,302.729,96,84.187,0.0,0.0,0,0.0,0
20.2469,0.062,TEST,334,320,128,144,-206.0,-176.0,270.946,99,81.187,0.0,0.0,0,0.0,0
20.3126,0.0665,TEST,304,284,128,144,-176.0,-140.0,224.891,102,78.187,0.0,0.0,0,0.0,0
20.377,0.0674,TEST,279,257,128,144,-151.0,-113.0,188.6,105,75.187,0.0,0.0,0,0.0,0
20.4469,0.0641,TEST,257,237,128,144,-129.0,-93.0,159.028,108,72.187,0.0,0.0,0,0.0,0
20.512,0.0684,TEST,233,215,128,144,-105.0,-71.0,126.752,111,69.386,0.0,0.0,0,0.0,0
20.5773,0.0672,TEST,210,191,128,144,-82.0,-47.0,94.515,114,67.247,0.0,0.0,0,0.0,0
20.6445,0.0646,TEST,192,171,128,144,-64.0,-27.0,69.462,116.47,65.831,0.0,0.0,0,0.0,0
20.7094,0.0671,TEST,172,153,128,144,-44.0,-9.0,44.911,118.398,65.018,0.0,0.0,0,0.0,0
20.7781,0.066,TEST,153,139,128,144,-25.0,5.0,25.495,119.723,64.747,0.0,0.0,0,0.0,0
20.8406,0.0671,TEST,143,134,128,144,-15.0,10.0,18.028,120.476,64.898,0.0,0.0,0,0.0,0
20.9087,0.0615,TEST,139,133,128,144,-11.0,11.0,15.556,120.928,65.199,0.0,0.0,0,0.0671,0
20.9727,0.0692,TEST,127,133,128,144,1.0,11.0,11.045,121.259,65.53,0.0,0.0,0,0.1286,0
21.0406,0.0643,TEST,121,133,128,144,7.0,11.0,13.038,121.229,65.862,0.0,0.0,0,0.1979,0
